-4 0.6632123147838527
-3 0.6218424056349448
-2 0.5786195034347096
-1 0.5341572388929533
0 0.4891455330094782
1 0.44430915831306583
2 0.4003616972213632
3 0.35796099037232215
4 0.31767183546272965
