-4 0.7759768979609779
-3 0.21735394442983497
-2 0.021781321050161267
-1 0.001782049569870318
0 1.431127698903453E-4
1 1.1475766446853212E-5
2 9.200944799527391E-7
3 7.376985548332867E-8
4 5.914596229168109E-9
