0 671.889556341589
1 508.62563239184595
2 362.5518785026058
3 264.1947060426373
4 198.32548561054048
5 153.85322115622716
6 123.11405305889663
7 101.10423352271883
8 84.69003607446005
9 71.99866791001574
10 61.81986967597418
11 53.21839666192527
12 45.68791996861262
13 39.49516004575503
14 34.803081031613296
15 31.225802709784624
16 28.40920181636572
17 26.133166455191894
18 24.258187931684937
19 22.690464383780956
20 21.3638244696571
21 20.22962518856586
22 19.250717724537783
23 18.39780374805568
24 17.647277816638248
25 16.979938179289523
26 16.380142303194425
27 15.835168273690472
28 15.334683459212997
29 14.870293772094342
30 14.435168076054385
31 14.023732418884329
32 13.631425979591578
33 13.254510252008416
34 12.889924493581452
35 12.535182254546719
36 12.18830476630552
37 11.847786553091767
38 11.512586657357831
39 11.18213554047014
40 10.856343824825407
41 10.535596149347077
42 10.220713689096579
43 9.912874217296599
44 9.613489051314163
45 9.324049049654967
46 9.045962122262965
47 8.780408193925265
48 8.528233255350411
49 8.28989465588429
50 8.065459034824546
51 7.85464509841049
52 7.656897145974191
53 7.471472429457987
54 7.297526358727836
55 7.134183740723251
56 6.980590128863531
57 6.835942959698254
58 6.699505970536492
59 6.570611981274338
60 6.448658940047484
61 6.333102998435671
62 6.223451025543239
63 6.119253822502497
64 6.020100510255736
65 5.925614111061776
66 5.835448136233151
67 5.749283933197654
68 5.666828561143804
69 5.587813010317475
70 5.511990630797728
71 5.4391356812506775
72 5.369041943225892
73 5.301521372079108
74 5.236402773013254
75 5.173530501780572
76 5.112763195909235
77 5.053972545275089
78 4.997042111516805
79 4.941866205028179
80 4.888348826672817
81 4.836402679402094
82 4.785948252921935
83 4.736912982641361
84 4.689230482461171
85 4.642839849574948
86 4.59768503836895
87 4.55371429970935
88 4.510879681361925
89 4.469136584966321
90 4.428443374844362
91 4.388761033921835
92 4.350052862154146
93 4.312284213036382
94 4.2754222640249235
95 4.239435816981229
96 4.204295125050258
97 4.169971742697125
98 4.13643839593369
99 4.103668870066788
100 4.071637912585952
