0 727.5445411902306
1 712.3272768096044
2 697.3779274711671
3 682.345070864226
4 666.9922254986743
5 651.174274598109
6 634.8434097492104
7 618.0537982236757
8 600.9427117559435
9 583.687458403304
10 566.4592487299423
11 549.3950361420154
12 532.5911419521763
13 516.1098738219154
14 499.9896740025794
15 484.25383860779266
16 468.91654108268114
17 453.9865340962961
18 439.4692700001536
19 425.36805985496767
20 411.6846794013499
21 398.4196613343878
22 385.57240885441587
23 373.1412112597027
24 361.1232172702057
25 349.5144086252635
26 338.3096049707934
27 327.5025174903903
28 317.0858541536779
29 307.05146683810625
30 297.3905225321084
31 288.0936783160859
32 279.1512421115725
33 270.55330654293465
34 262.2898497378672
35 254.350802948852
36 246.72608954252732
37 239.4056427639233
38 232.37941073903139
39 225.63735670819278
40 219.1694609201374
41 212.96572846206766
42 207.0162050336471
43 201.31100067746365
44 195.84032000096784
45 190.59449655850761
46 185.56402877009825
47 180.73961491262665
48 176.1121851691757
49 171.6729293078838
50 167.41331915945202
51 163.32512559001378
52 159.40043008145713
53 155.6316313235137
54 152.01144740054715
55 148.53291424119917
56 145.1893810144681
57 141.97450312373786
58 138.882233389455
59 135.9068119359001
60 133.04275521796845
61 130.28484454665863
62 127.62811440097961
63 125.06784075115328
64 122.59952956395075
65 120.21890561557636
66 117.92190170005814
67 115.70464829077433
68 113.56346368859819
69 111.49484467129494
70 109.49545764440592
71 107.56213028317131
72 105.69184364740636
73 103.88172474610668
74 102.12903952540395
75 100.43118625193209
76 98.78568926331384
77 97.1901930580567
78 95.64245669838215
79 94.14034850120939
80 92.68184099448199
81 91.26500611813915
82 89.88801065117013
83 88.54911184827439
84 87.24665327162162
85 85.97906080501518
86 84.74483883939581
87 83.5425666200654
88 82.37089474725147
89 81.22854182269771
90 80.11429123584986
91 79.02698808393349
92 77.965536220808
93 76.9288954299475
94 75.91607871726335
95 74.92614971976079
96 73.95822022623636
97 73.01144780637806
98 72.08503354474877
99 71.1782198762224
100 70.29028851950606
