0 763.1590299733883
1 745.0401099625899
2 729.3568039434984
3 715.2104141976538
4 701.806525948366
5 688.6343880753634
6 675.3231675909062
7 661.553441118648
8 647.0508353267268
9 631.6470994542292
10 615.3511123166325
11 598.3464371336682
12 580.9059197930956
13 563.2976380192368
14 545.7365620097278
15 528.3780495693817
16 511.32916901204857
17 494.662207788385
18 478.42519247103735
19 462.6491103812141
20 447.35273697785493
21 432.5459188473768
22 418.2318814356531
23 404.40890547229446
24 391.07157578680255
25 378.21172643060964
26 365.819161997326
27 353.88221048690997
28 342.38814857468105
29 331.32353065717473
30 320.67444601095974
31 310.4267226688354
32 300.5660917649071
33 291.0783220323394
34 281.94933087316133
35 273.1652759745185
36 264.7126297878073
37 256.5782382267829
38 248.74936454312572
39 241.21371934235938
40 233.95947794398666
41 226.97528661664157
42 220.2502595117571
43 213.77396829762685
44 207.53642652254163
45 201.52807061197498
46 195.73973915991587
47 190.16265185327472
48 184.7883890187785
49 179.60887244555613
50 174.61634784338116
51 169.80336906273453
52 165.16278403296872
53 160.68772226466916
54 156.3715837023069
55 152.20802869178294
56 148.1909688328808
57 144.31455850888273
58 140.57318691663082
59 136.9614704543138
60 133.47424535733907
61 130.10656050251728
62 126.85367032629597
63 123.71102782360012
64 120.67427761014423
65 117.73924904332577
66 114.90194940557998
67 112.15855715998255
68 109.50541529151064
69 106.9390247492264
70 104.45603800519018
71 102.05325274547624
72 99.72760570758818
73 97.47616667704541
74 95.29613265414801
75 93.18482220003834
76 91.13966996927654
77 89.15822143429246
78 87.23812780533378
79 85.37714114791086
80 83.57310969827847
81 81.82397337618752
82 80.12775949299865
83 78.4825786522579
84 76.88662083898753
85 75.3381516932391
86 73.83550896286249
87 72.37709912996334
88 70.9613942051311
89 69.58692868320996
90 68.25229665414315
91 66.95614906223163
92 65.69719110700716
93 64.4741797788152
94 63.285921522126856
95 62.13127001955002
96 61.00912408948431
97 59.91842569035867
98 58.85815802441048
99 57.82734373401069
100 56.82504318361643
